v1,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v22,v23,v24
4087,2,0.5,-0.5,-2,-2,0,0.5,-0.5,2,685000,-0.5,548000,-0.5,0,644547,741229,573647,16102586,17,3678
4088,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,489500,0.5,610963,-0.5,0,1168156,1331698,922843,16112442,82,5417
4089,2,0.5,-0.5,-2,-2,0,0.5,0,2,0,0,143694,-0.5,0,836713,903650,761409,16104951,7,0
4090,2,-0.5,-1.5,-2,-2,0,0.5,-2,2,151000,-2,191835,0.5,0,324989,357488,305490,16105999,17,5823
4091,2,0.5,-0.5,-2,-2,0,0.5,1,2,1600000,1,1552000,-0.5,0,1939263,2230152,1609588,16105554,62,3807
4092,2,-0.5,-0.5,-2,-2,0,0.5,1,2,410000,1,422300,-0.5,0,564844,610032,525305,16108735,79,4432
4093,2,1.5,-0.5,-2,-2,0,0.5,0,2,759000,0,607200,-0.5,0,789220,970741,591915,16125413,83,3641
4094,2,0.5,-0.5,-2,-2,0,0.5,-2,2,225000,-2,239893,0.5,0,309623,346778,260083,16125466,30,2779
4095,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,620000,0.5,496000,-0.5,0,612581,649336,563575,16127411,52,3457
4096,2,0.5,-0.5,-2,-2,0,0.5,-0.5,2,618500,-0.5,445320,-0.5,0,591359,638668,555877,16104353,41,2526
4097,2,1.5,-0.5,-2,-2,0,0.5,-0.5,2,0,-0.5,61488,-0.5,0,1030178,1277421,803539,64973338,64,0
4098,2,-0.5,-0.5,-2,-2,0,0.5,-0.5,2,600000,-0.5,407932,-0.5,0,479411,536940,431470,16107403,43,3073
4099,2,1.5,-0.5,-2,-2,0,0.5,1,2,800000,1,1133369,-0.5,0,2847657,3246329,2420508,16129912,67,5809
4100,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,417284,-0.5,0,3182372,3627904,2482250,16129915,23,0
4101,2,0.5,-0.5,-2,-2,0,0.5,-0.5,2,665100,-0.5,478800,-0.5,0,860270,929092,782846,16107960,126,2446
4102,2,1.5,-0.5,-2,-2,0,0.5,2,2,0,2,462176,-0.5,0,2101458,2374648,1786239,51473974,80,0
4103,2,0.5,-0.5,-2,-2,0,0.5,0,2,60000,0,438297,-0.5,0,575365,638655,529336,16108328,64,4517
4104,2,0.5,-0.5,-2,-2,0,0.5,-0.5,2,635000,-0.5,514350,-0.5,0,697683,809312,634892,16102266,36,2100
4105,2,1.5,-0.5,-2,-2,0,0.5,-0.5,2,735000,-0.5,507150,1,0,726516,828228,595743,16102502,17,2702
4106,2,0.5,-0.5,-2,-2,0,0.5,2,2,380000,2,483017,-0.5,0,665367,745211,625445,16156530,25,5929
4107,2,1.5,-0.5,-2,-2,0,0.5,-0.5,2,644000,-0.5,624680,-0.5,0,635581,680072,572023,16102496,17,3962
4108,2,0.5,-0.5,-2,-2,0,0.5,1,2,0,1,167851,-0.5,0,627109,658464,576940,16109766,48,0
4109,2,2,-0.5,-2,-2,0,0.5,0.5,2,1365000,0.5,1283100,-0.5,0,1942722,2272985,1767877,16126112,36,1743
4110,2,0.5,-0.5,-2,-2,0,0.5,-2,2,360000,-2,260000,0.5,0,373027,391678,346915,16108231,25,1581
4111,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,565000,0.5,452000,-0.5,0,564686,626801,525158,16108288,79,3544
4112,2,0.5,-0.5,-2,-2,0,0.5,-0.5,2,0,-0.5,207637,-0.5,0,672377,746338,632034,16104547,22,0
4113,2,0.5,-0.5,-2,-2,0,0.5,0,2,630000,0,504000,-0.5,0,611922,642518,550730,16129170,15,3737
4114,2,0.5,-0.5,-2,-2,0,0.5,-2,2,495000,-2,340844,0.5,0,363524,392606,327172,16124113,31,2512
4115,2,2,-0.5,-2,-2,0,0.5,2,2,3000000,2,3000000,-0.5,0,3147898,3934873,2612755,16107721,116,839
4116,2,0.5,-0.5,-2,-2,0,0.5,0,2,440000,0,352000,-0.5,0,518003,611244,445483,16106589,64,3702
4117,2,2,-0.5,-2,-2,0,0.5,2,2,0,2,2600000,-0.5,0,2694847,3503301,2263671,16125375,7,0
4118,2,2,-0.5,-2,-2,0,0.5,-2,2,1293000,-2,1240991,-0.5,0,1707609,1946674,1588076,16126279,3,968
4119,2,1.5,-0.5,-2,-2,0,0.5,-0.5,2,3000,-0.5,429502,-0.5,0,840476,966547,756428,16124984,8,5672
4120,2,0.5,-0.5,-2,-2,0,0.5,0,2,687500,0,349977,-0.5,0,403811,488611,339201,82966310,7,2374
4121,2,-0.5,-1.5,-2,-2,0,0.5,0.5,2,188000,0.5,234652,-0.5,0,486444,544817,428071,16103998,92,5522
4122,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,545000,0.5,528650,-0.5,0,563140,596928,529352,16163730,38,3821
4123,2,1.5,-0.5,-2,-2,0,0.5,-0.5,2,0,-0.5,483082,-0.5,0,766306,827610,705002,16102608,16,0
4124,2,0.5,-0.5,-2,-2,0,0.5,-2,2,0,-2,0,0.5,0,418286,464297,368092,2109018603,16,0
4125,2,0.5,-0.5,-2,-2,0,0.5,0,2,560000,0,526400,-0.5,0,681062,783221,592524,16106156,104,1484
4126,2,1.5,-0.5,-2,-2,0,0.5,0.5,2,1221000,0.5,873529,-0.5,0,1211627,1381255,1041999,82965063,7,2582
4127,2,2,-0.5,-2,-2,0,0.5,0.5,2,71500,0.5,564091,-0.5,0,1360031,1523235,1196827,16100559,28,11370
4128,2,1.5,-0.5,-2,-2,0,0.5,0.5,2,828000,0.5,567903,-0.5,0,957010,1024001,870879,16123310,27,4339
4129,2,-0.5,-1.5,-2,-2,0,0.5,0,2,0,0,292231,-0.5,0,906010,1159693,751988,69307607,84,0
4130,2,2,-0.5,-2,-2,0,0.5,1,2,0,1,147170,-0.5,0,1759553,2076273,1513216,16103866,61,0
4131,2,0.5,-0.5,-2,-2,0,0.5,-2,2,0,-2,0,1,0,654493,719942,562864,2108889494,29,0
4132,2,0.5,-0.5,-2,-2,0,0.5,-2,2,369000,-2,258500,1,0,359909,395900,316720,16124508,36,3605
4133,2,-0.5,-0.5,-2,-2,0,0.5,-1.5,2,310000,-1.5,294500,0.5,0,346445,370696,322194,16101878,38,4503
4134,2,0.5,-0.5,-2,-2,0,0.5,-2,2,524000,-2,309160,1,0,359249,380804,334102,16101937,41,3195
4135,2,-0.5,-1.5,-2,-2,0,0.5,-0.5,2,610000,-0.5,591700,-0.5,0,558004,613804,507784,16125106,14,3773
4136,2,1.5,-0.5,-2,-2,0,0.5,2,2,841000,2,809707,-0.5,0,980722,1118023,863035,16156151,24,4024
4137,2,0.5,-0.5,-2,-2,0,0.5,1,2,337000,1,437745,-0.5,0,654068,693312,614824,16111191,45,5368
4138,2,1.5,-0.5,-2,-2,0,0.5,1.5,2,850000,1.5,1102189,-0.5,0,2250238,2632778,1575167,16130257,59,6334
4139,2,-0.5,-1.5,-2,-2,0,0.5,-1.5,2,413000,-1.5,413000,-0.5,0,524578,566544,477366,16124957,67,853
4140,2,0.5,-0.5,-2,-2,0,0.5,-2,2,320000,-2,265600,0.5,0,412078,432682,387353,16101897,38,3913
4141,2,-0.5,-0.5,-2,-2,0,0.5,-0.5,2,97000,-0.5,341784,-0.5,0,524532,556004,477324,16104650,62,4475
4142,2,-0.5,-0.5,-2,-2,0,0.5,2,2,65000,2,367099,-0.5,0,613439,656380,570498,16156084,60,4182
4143,2,0.5,-0.5,-2,-2,0,0.5,-1.5,2,0,-1.5,109885,-0.5,0,740940,837262,659437,16112249,114,0
4144,2,0,-0.5,-2,-2,0,0.5,1,2,650000,1,266990,-0.5,0,656310,715378,603805,16107149,81,4346
4145,2,1.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,17995,-0.5,0,954346,1049781,858911,95284730,0,0
4146,2,0.5,-0.5,-2,-2,0,0.5,0,2,990000,0,157774,-0.5,0,1034791,1252097,765745,16126500,62,115
4147,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,236928,-0.5,0,647771,680160,589472,16109588,26,0
4148,2,-0.5,-0.5,-2,-2,0,0.5,2,2,0,2,0,-0.5,0,957288,1167891,842413,2132230978,62,0
4149,2,-0.5,-0.5,-2,-2,0,0.5,2,2,2350000,2,1248000,-0.5,0,2894785,3705325,2257932,16100667,53,4762
4150,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,124254,2,0,675687,750013,614875,16105745,39,0
4151,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,463000,0.5,452629,-0.5,0,597952,639809,562075,16127476,73,1562
4152,2,1.5,-0.5,-2,-2,0,0.5,1,2,174500,1,233361,-0.5,0,1014637,1319028,760978,16125397,95,7141
4153,2,-0.5,-1.5,-2,-2,0,0.5,2,2,20000,2,58675,-0.5,0,931724,1052848,754696,16127390,62,16152
4154,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,85122,2,0,651603,684183,612507,16113013,50,0
4155,2,0.5,-0.5,-2,-2,0,0.5,1,2,0,1,56991,-0.5,0,726587,791980,668460,16101122,66,0
4156,2,1.5,-0.5,-2,-2,0,0.5,0,2,799000,0,471410,-0.5,0,766951,851316,674917,16110476,38,3234
4157,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,71186,-0.5,0,784523,886511,721761,16113031,46,0
4158,2,0.5,-0.5,-2,-2,0,0.5,2,2,1000000,2,690000,-0.5,0,960908,1056999,835990,16162675,50,2892
4159,2,-0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,35602,-0.5,0,625451,656724,569160,16111667,114,0
4160,2,0.5,-0.5,-2,-2,0,0.5,1,2,80000,1,310765,-0.5,0,568404,642297,528616,16109479,66,4684
4161,2,1.5,-0.5,-2,-2,0,0.5,-2,2,295000,-2,359758,0.5,0,508688,574817,447645,16112608,29,5271
4162,2,-0.5,-0.5,-2,-2,0,0.5,1.5,2,45500,1.5,226810,-0.5,0,432334,540418,315604,16162971,65,6853
4163,2,1.5,-0.5,-2,-2,0,0.5,2,2,759000,2,523710,1,0,813814,903334,724294,79979153,9,2876
4164,2,2,-0.5,-2,-2,0,0.5,0.5,2,150000,0.5,366407,-0.5,0,1874340,2118004,1630676,16129806,57,6001
4165,2,-0.5,-0.5,-2,-2,0,0.5,1,2,0,1,159112,-0.5,0,722272,780054,671713,16101178,68,0
4166,2,2,-0.5,-2,-2,0,0.5,0.5,2,250000,0.5,345073,-0.5,0,674435,775600,546292,16110092,126,686
4167,2,0.5,-0.5,-2,-2,0,0.5,2,2,0,2,1069725,-0.5,0,3855364,4549330,3431274,16126126,51,0
4168,2,1.5,-0.5,-2,-2,0,0.5,1,2,803500,1,554415,-0.5,0,675768,770376,614949,16109070,35,2940
4169,2,2,-0.5,-2,-2,0,0.5,1,2,0,1,267741,-0.5,0,1894220,2424602,1496434,16108000,121,0
4170,2,0.5,-0.5,-2,-2,0,0.5,1,2,17000,1,61546,-0.5,0,814226,903791,724661,16111397,109,17038
4171,2,0.5,-0.5,-2,-2,0,0.5,-2,2,0,-2,0,0.5,0,559817,626995,487041,2137435680,32,0
4172,2,0.5,-1.5,-2,-2,0,0.5,-2,2,0,-2,0,-0.5,0,921452,985954,792449,2134128769,26,0
4173,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,651000,0.5,540980,-0.5,0,610290,646907,567570,16110618,106,3137
4174,2,-0.5,-1.5,-2,-2,0,0.5,1,2,0,1,0,2,0,846928,931621,711420,2113350189,61,0
4175,2,-0.5,-0.5,-2,-2,0,0.5,1,2,0,1,452000,-0.5,0,698176,754030,635340,16101179,66,0
4176,2,-0.5,-0.5,-2,-2,0,0.5,2,2,0,2,66087,-0.5,0,1272811,1501917,954608,16122982,65,0
4177,2,-0.5,-0.5,-2,-2,0,0.5,1,2,450000,1,40701,-0.5,0,712105,769073,655137,16111690,114,191
4178,2,0.5,-0.5,-2,-2,0,0.5,0,2,0,0,0,-0.5,0,713480,806232,606458,119829791,40,0
4179,2,0.5,-0.5,-2,-2,0,0.5,0.5,2,0,0.5,0,-0.5,0,764903,841393,703711,119293677,36,0
4180,2,1.5,-0.5,-2,-2,0,0.5,2,2,850000,2,875397,-0.5,0,1047031,1141264,952798,16151380,24,4724
4181,2,2,-0.5,-2,-2,0,0.5,2,2,660000,2,807617,-0.5,0,956224,1061409,870164,16151735,36,5327
4182,2,-0.5,-0.5,-2,2,0.5,1.5,2,2,375000,2,385220,-0.5,0,525287,588321,467505,16160791,62,4810
4183,2,0.5,-0.5,-2,2,0.5,1.5,2,2,665000,2,899893,-0.5,0,731680,812165,629245,16147684,56,7511
4184,2,1,-0.5,-2,2,0.5,1.5,2,2,505000,2,683375,-0.5,0,1069543,1176497,930502,16161213,34,7328
4185,2,2,-0.5,-2,2,0.5,1.5,1.5,2,914000,1.5,630660,-0.5,0,952858,1067201,867101,16120099,43,2773
4186,2,2,-0.5,-2,2,0.5,1.5,2,2,0,2,428728,-0.5,0,1301945,1471198,1132692,63299400,30,0
4187,2,1.5,-0.5,-2,2,0.5,1.5,-0.5,2,393000,-0.5,447574,-0.5,0,578507,619002,543797,16121111,14,4864
4188,2,0.5,-0.5,-2,2,0.5,1.5,-2,2,0,-2,0,0.5,0,402603,454941,342213,2141046511,44,0
4189,2,1.5,-0.5,-2,-2,0,0.5,0,2,0,0,133480,-0.5,0,582785,664375,524507,54895056,50,0
4190,2,0.5,-0.5,-2,-2,0,0.5,1,2,760000,1,538200,-0.5,0,668501,728666,615021,16148913,49,3054
4191,2,1.5,-0.5,-2,2,0.5,1.5,1,2,0,1,380000,-0.5,0,579302,689369,480821,16152057,55,0
4192,2,0.5,-0.5,-2,2,0.5,1.5,1,2,720000,1,718080,-0.5,0,750881,810951,660775,16122435,41,3117
4193,2,2,-0.5,-2,2,0.5,1.5,1.5,2,247000,1.5,385536,-0.5,0,948640,1147854,815830,16122651,54,6411
4194,2,1.5,-0.5,-2,2,0.5,1.5,1,2,370000,1,494411,-0.5,0,692340,740804,643876,16120271,49,5511
4195,2,1.5,-0.5,-2,2,0.5,1.5,0,2,299500,0,441607,-0.5,0,662472,715470,609474,16122002,24,8518
4196,2,1.5,-0.5,-2,2,0.5,1.5,2,2,585000,2,602550,-0.5,0,1028273,1120818,925446,59718369,36,4514
4197,2,1.5,-0.5,-2,-2,0,0.5,1.5,2,0,1.5,140858,-0.5,0,948768,1053132,853891,16147991,50,0
4198,2,2,-0.5,-2,2,0.5,1.5,2,2,911000,2,1029430,-0.5,0,1174967,1257215,1116219,16120952,22,5018
4199,2,2,-0.5,-2,2,0.5,1.5,2,2,2320000,2,1693600,-0.5,0,2018893,2402483,1716059,16161152,10,3114
4200,2,0.5,-0.5,-2,2,0.5,1.5,1.5,2,395000,1.5,483347,-0.5,0,703583,795049,633225,16152251,51,5389
4201,2,-0.5,-0.5,-2,2,0.5,1.5,0.5,2,350000,0.5,329000,-0.5,0,477147,515319,419889,16122030,67,1784
4202,2,1.5,-0.5,-2,-2,0,0.5,2,2,0,2,454442,-0.5,0,1200532,1380612,1044463,16151827,30,0
4203,2,1.5,-0.5,-2,2,0.5,1.5,2,2,395000,2,578589,-0.5,0,878612,940115,825895,16121977,25,8969
4204,2,0.5,-0.5,-2,2,0.5,1.5,2,2,140000,2,155439,-0.5,0,811285,932978,730157,16151904,64,10114
4205,2,0.5,-0.5,-2,2,0.5,1.5,0.5,2,270000,0.5,207082,-0.5,0,372498,446998,290548,16160688,73,406
4206,2,-0.5,-1.5,-2,2,0.5,1.5,-2,2,0,-2,0,2,0,611258,672384,556245,2129825005,62,0
4207,2,1.5,-0.5,-2,1.5,-0.5,1,-0.5,2,750000,-0.5,786172,-0.5,0.5,797084,876792,757230,52393761,14,1472
4208,2,0.5,-0.5,-2,1.5,-0.5,1,0,2,515000,0,298310,-0.5,0.5,511628,573023,465581,15488726,66,297
4209,2,0.5,-0.5,-2,1.5,-0.5,1,0.5,2,113000,0.5,351972,-0.5,0.5,644312,689414,599210,15479900,59,11640
4210,2,0.5,-0.5,-2,1.5,-0.5,1,0,2,374500,0,460000,-0.5,0.5,622843,672670,579244,15487292,66,546
4211,2,-0.5,-0.5,-2,1.5,-0.5,1,2,2,425000,2,259040,-0.5,0.5,499286,589157,399429,15619847,43,104
4212,2,-0.5,-0.5,-2,1.5,-0.5,1,0,2,735000,0,520000,-0.5,0.5,557703,607896,529818,15488414,60,2547
4213,2,-0.5,-0.5,-2,1.5,-0.5,1,0,2,0,0,72433,-0.5,0.5,545499,594594,507314,15488373,61,0
4214,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,0,0.5,120055,-0.5,0.5,543785,576412,516596,15483771,55,0
4215,2,1.5,-0.5,-2,1.5,-0.5,1,0.5,2,0,0.5,112711,-0.5,0.5,795448,867038,739767,15486378,61,0
4216,2,1.5,-0.5,-2,1.5,-0.5,1,1,2,260000,1,265200,-0.5,0.5,588859,683076,506419,15483513,65,933
4217,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,501000,0.5,490000,-0.5,0.5,552592,602325,502859,15485015,94,1556
4218,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,22500,0.5,60507,-0.5,0.5,564281,609423,524781,15484962,87,15946
4219,2,0.5,-0.5,-2,1.5,-0.5,1,0.5,2,0,0.5,94440,-0.5,0.5,638526,695993,600214,15482209,58,0
4220,2,-0.5,-0.5,-2,1.5,-0.5,1,0,2,0,0,66272,-0.5,0.5,548308,592173,504443,15488523,70,0
4221,2,0.5,-0.5,-2,1.5,-0.5,1,0.5,2,637000,0.5,410000,-0.5,0.5,615138,652046,572078,15488768,66,126
4222,2,1,-0.5,-2,1.5,-0.5,1,-0.5,2,954500,-0.5,800000,-0.5,0.5,957246,1005108,871094,61471902,10,3509
4223,2,1.5,-0.5,-2,1.5,-0.5,1,0,2,217000,0,437391,-0.5,0.5,713537,777755,627913,15479097,63,5851
4224,2,-0.5,-0.5,-2,1.5,-0.5,1,0,2,2500,0,403800,-0.5,0.5,582714,617677,541924,15479280,61,16435
4225,2,0.5,-0.5,-2,1.5,-0.5,1,0.5,2,542000,0.5,566790,-0.5,0.5,698839,768723,656909,15485140,56,1854
4226,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,235000,0.5,323656,-0.5,0.5,650975,716072,598897,15484293,65,7420
4227,2,1,-0.5,-2,1.5,-0.5,1,0.5,2,1173000,0.5,800000,-0.5,0.5,930087,1004494,846379,15470108,17,2970
4228,2,0.5,-0.5,-2,1.5,-0.5,1,-0.5,2,314000,-0.5,391902,1,0.5,541101,600622,481580,15610308,40,5385
4229,2,0.5,-0.5,-2,1.5,-0.5,1,1,2,805000,1,620000,-0.5,0.5,685794,733800,637788,15486640,55,2997
4230,2,1.5,-0.5,-2,1.5,-0.5,1,-0.5,2,725000,-0.5,532000,-0.5,0.5,695646,758254,653907,15605870,48,2865
4231,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,570000,0.5,408000,-0.5,0.5,480989,557947,423270,15484771,97,2292
4232,2,-0.5,-0.5,-2,1.5,-0.5,1,0.5,2,0,0.5,98324,-0.5,0.5,674526,728488,627309,15485379,59,0
4233,2,-0.5,-0.5,-2,1.5,-0.5,1,1,2,382000,1,467430,-0.5,0.5,542200,580154,498824,15480814,63,4976
4234,2,-0.5,-1.5,-2,1.5,-0.5,1,-2,2,0,-2,0,0.5,0.5,314851,362079,267623,2115261192,44,0
4235,2,1.5,-0.5,-2,1.5,-0.5,1,0,2,1130000,0,630000,-0.5,0.5,714878,772068,657688,15478788,62,2934
4236,2,0.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,333000,0,165000,-0.5,1,217656,237245,193714,15368336,45,3586
4237,2,2,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,255000,0.5,260100,-0.5,1,394832,414574,375090,69025112,9,870
4238,2,1,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,235000,0.5,221000,-0.5,1,271739,288043,252717,15353645,29,5033
4239,2,0.5,-0.5,-1.5,1.5,-0.5,1,-0.5,1.5,275000,-0.5,233000,-0.5,1,335226,355340,315112,94702631,5,1695
4240,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,198000,0.5,207549,-0.5,1,339894,363687,319500,15371478,25,1653
4241,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,365000,0,268000,-0.5,1,340874,368144,313604,61347818,10,230
4242,2,2,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,0,0.5,290000,-0.5,1,403767,423955,383579,35963660,16,0
4243,-0.5,1.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,415000,0.5,334000,-0.5,-0.5,443244,474271,416649,69025137,9,2152
4244,-0.5,2,-0.5,-0.5,-0.5,-0.5,-0.5,1,-0.5,600000,1,465000,-0.5,-0.5,543122,581141,505103,94697325,7,2333
4245,2,2,-0.5,-1.5,1.5,-0.5,1,2,1.5,0,2,717841,-0.5,1,951386,1350968,742081,15378204,22,0
4246,2,2,-0.5,-1.5,1.5,-0.5,1,2,1.5,446000,2,441028,-0.5,1,604540,689176,550131,15372882,34,883
4247,2,0.5,-0.5,-1.5,1.5,-0.5,1,1,1.5,264000,1,242000,-0.5,1,278851,303948,259331,15353373,29,4970
4248,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,0,0.5,174906,-0.5,1,372891,406451,350518,15369463,34,0
4249,2,2,-0.5,-1.5,1.5,-0.5,1,2,1.5,305000,2,545069,-0.5,1,1312253,1824032,1023557,15378990,16,7300
4250,2,1.5,-0.5,-1.5,1.5,-0.5,1,1.5,1.5,135000,1.5,244902,-0.5,1,458095,508485,403124,15351680,34,9799
4251,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,180000,0.5,177000,-0.5,1,268789,314483,228471,15378829,38,2086
4252,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,559000,0.5,234000,-0.5,1,333849,357218,313818,35962906,15,3150
4253,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,531000,0,353000,-0.5,1,420340,449764,395120,67419287,10,3569
4254,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,255000,0.5,269280,-0.5,1,374459,400671,348247,60946541,11,1745
4255,2,1.5,-0.5,-1.5,1.5,-0.5,1,-2,1.5,0,-2,0,-0.5,1,445799,526043,365555,2109165018,0,0
4256,2,0.5,-0.5,-1.5,1.5,-0.5,1,2,1.5,0,2,89708,-0.5,1,373084,470086,298467,58726560,51,0
4257,2,0.5,-0.5,-1.5,1.5,-0.5,1,2,1.5,307000,2,286110,-0.5,1,351890,380041,323739,15352180,35,422
4258,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,501500,0.5,319000,-0.5,1,405122,425378,380815,63101987,10,3431
4259,2,0.5,-0.5,-1.5,1.5,-0.5,1,1,1.5,340000,1,209000,-0.5,1,278028,300270,261346,15353842,50,3615
4260,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,308000,0.5,266135,-0.5,1,349432,377387,310994,15371829,17,36
4261,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,230000,0.5,192000,-0.5,1,251270,266346,226143,15377262,31,4934
4262,2,-0.5,-1.5,-1.5,1.5,-0.5,1,-2,1.5,0,-2,0,-0.5,1,418499,514754,338984,2109836799,0,0
4263,2,0.5,-1.5,-1.5,1.5,-0.5,1,2,1.5,400000,2,111811,-0.5,1,454537,568171,363630,15378984,102,315
4264,2,1,-0.5,-1.5,1.5,-0.5,1,0,1.5,167000,0,174638,-0.5,1,274525,293742,255308,15370649,24,1855
4265,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,235000,0.5,327000,-0.5,1,406726,427062,386390,15373550,22,6566
4266,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,154000,0.5,182000,-0.5,1,252556,267709,234877,15371137,25,7183
4267,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,379000,0.5,294000,-0.5,1,394981,418680,367332,61348218,12,4152
4268,2,1,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,360000,0.5,334000,-0.5,1,388116,415284,353186,35963380,14,4887
4269,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,721000,0.5,359000,-0.5,1,385799,416663,347219,69030959,8,3010
4270,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,0,0,302000,-0.5,1,214988,247236,180590,53367292,14,0
4271,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,0,0.5,184587,-0.5,1,223040,247574,200736,15377388,33,0
4272,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,238000,0.5,210000,-0.5,1,272859,297416,248302,15373965,19,4941
4273,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,227000,0.5,231540,-0.5,1,332710,352673,312747,15369640,25,938
4274,-0.5,1,-0.5,-0.5,-0.5,-0.5,-0.5,-2,-0.5,180000,-2,154000,0.5,-0.5,177582,221978,145617,79581153,8,1693
4275,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,0,0.5,264000,-0.5,1,372035,394357,349713,15369389,25,0
4276,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,325000,0,249000,-0.5,1,322652,345238,303293,15373310,17,4705
4277,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,275000,0.5,210054,-0.5,1,222254,244479,184471,15376687,29,211
4278,2,1.5,-0.5,-1.5,1.5,-0.5,1,1,1.5,318500,1,303000,-0.5,1,383602,406618,352914,15371731,17,5062
4279,2,1.5,-0.5,-1.5,1.5,-0.5,1,1,1.5,297000,1,318000,-0.5,1,417477,459225,371555,15369026,30,4972
4280,2,0.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,0,0,188000,-0.5,1,267792,291893,241013,15377650,22,0
4281,2,1,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,482000,0.5,178821,-0.5,1,297268,315104,276459,15352586,16,2981
4282,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,342000,0.5,292000,-0.5,1,342073,372860,321549,58726509,12,4152
4283,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,310000,0.5,187000,-0.5,1,242089,263877,220301,15367053,67,3725
4284,2,0.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,120000,0,125788,-0.5,1,195100,208757,165835,15366753,96,1682
4285,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,325000,0.5,285000,-0.5,1,393224,416817,365698,15376316,19,2001
4286,2,1.5,-0.5,-1.5,1.5,-0.5,1,1,1.5,465000,1,341000,-0.5,1,443199,474223,407743,15378498,15,3653
4287,2,2,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,430500,0.5,316000,-0.5,1,423775,444964,402586,61348269,11,3824
4288,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,482000,0,320000,-0.5,1,320456,352502,291615,69028904,9,2374
4289,2,1.5,-0.5,-1.5,1.5,-0.5,1,2,1.5,0,2,540639,-0.5,1,674528,843160,546368,15378270,20,0
4290,2,0.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,418000,0.5,196000,-0.5,1,258018,273499,239957,15364753,36,2590
4291,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,383000,0.5,335000,-0.5,1,404703,428985,380421,61893930,11,3773
4292,2,1.5,-0.5,-1.5,1.5,-0.5,1,0,1.5,400000,0,188000,-0.5,1,250916,273498,230843,15353099,25,2628
4293,2,1.5,-0.5,-1.5,1.5,-0.5,1,0.5,1.5,266000,0.5,496457,-0.5,1,362738,395384,330092,15366858,91,203
